Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1697657336,1,,Aggregated,425.500000,421.000000,2,2,2,2,3,3,6,7,29,32,33,12723,12588,2,2.272177449694212,1.0740002617239952,32.992624677717686,0.1379391652912049
1697657337,1,,Aggregated,426.000000,421.500000,2,2,2,2,3,3,6,8,28,32,33,13067,12887,2,2.2863258810171785,1.0740002617239952,32.992624677717686,0.17907706436060306
1697657338,1,,Aggregated,422.900000,418.400000,2,2,2,2,3,3,6,8,28,32,33,13502,13322,2,2.2842751170569677,1.0740002617239952,32.992624677717686,0.17330765812472226
1697657339,1,,Aggregated,413.600000,409.100000,2,2,2,2,3,3,6,8,30,33,41,13849,13669,2,2.2964673001135987,1.0740002617239952,40.671625174582005,0.1689652682504152
1697657340,1,,Aggregated,413.000000,408.500000,2,2,2,2,3,3,6,8,29,33,41,14203,14023,2,2.3068390634651337,1.0740002617239952,40.671625174582005,0.1647539252270647
1697657341,1,,Aggregated,406.400000,401.900000,2,2,2,2,3,3,6,8,29,33,41,14678,14498,2,2.2982500940469928,1.0591251775622368,40.671625174582005,0.1594222646137076
1697657342,1,,Aggregated,401.900000,397.400000,2,2,2,2,3,3,6,8,29,33,41,15059,14879,2,2.3036371423999613,1.0591251775622368,40.671625174582005,0.1553888040374527
1697657343,1,,Aggregated,401.300000,396.800000,2,2,2,2,3,3,6,8,29,33,41,15496,15316,2,2.3009734622875464,1.0591251775622368,40.671625174582005,0.15100671140939598
1697657344,1,,Aggregated,399.400000,394.900000,2,2,2,2,3,3,6,8,29,33,41,15862,15682,2,2.308349912971363,1.0591251775622368,40.671625174582005,0.14752238053208927
1697657345,1,,Aggregated,396.500000,392.000000,2,2,2,2,3,3,6,8,29,33,41,16252,16072,2,2.311973781660731,1.0591251775622368,40.671625174582005,0.14398227910411027
1697657346,1,,Aggregated,393.400000,388.900000,2,2,2,2,3,3,6,8,29,33,41,16700,16519,2,2.307742944399932,1.0591251775622368,40.671625174582005,0.14089820359281438
1697657347,1,,Aggregated,389.500000,385.000000,2,2,2,2,3,3,6,8,29,33,41,17117,16892,2,2.3078624547688302,1.0591251775622368,40.671625174582005,0.1708827481451189
1697657348,1,,Aggregated,393.300000,388.800000,2,2,2,2,3,3,6,8,29,33,41,17578,17353,2,2.302288745613344,1.0591251775622368,40.671625174582005,0.16640118329730344
1697657349,1,,Aggregated,403.900000,399.400000,2,2,2,2,3,3,6,8,29,33,41,17988,17763,2,2.303374332286979,1.0591251775622368,40.671625174582005,0.16260840560373582
1697657350,1,,Aggregated,406.200000,401.700000,2,2,2,2,3,3,6,8,29,33,41,18402,18177,2,2.303953524804458,1.0591251775622368,40.671625174582005,0.15895011411803064
1697657351,1,,Aggregated,412.300000,407.800000,2,2,2,2,3,3,6,8,29,33,41,18842,18617,2,2.3010919873363753,1.0591251775622368,40.671625174582005,0.15523829742065598
1697657352,1,,Aggregated,416.800000,412.300000,2,2,2,2,3,3,6,8,29,33,41,19262,19037,2,2.30091327536194,1.0591251775622368,40.671625174582005,0.15185339009448656
1697657353,1,,Aggregated,418.000000,413.500000,2,2,2,2,3,3,6,8,29,33,41,19725,19500,2,2.296134667147626,1.033250242471695,40.671625174582005,0.1482889733840304
1697657354,1,,Aggregated,419.000000,414.500000,2,2,2,2,3,3,6,7,29,32,41,20137,19912,2,2.2966808063616466,1.033250242471695,40.671625174582005,0.14525500322788895
1697657355,1,,Aggregated,420.700000,416.200000,2,2,2,2,3,3,6,8,29,32,41,20557,20332,2,2.296644179971831,1.033250242471695,40.671625174582005,0.1422872987303595
1697657356,1,,Aggregated,426.200000,421.700000,2,2,2,2,3,3,6,7,29,32,41,20998,20770,2,2.294536244969718,1.033250242471695,40.671625174582005,0.14115630060005716
1697657357,1,,Aggregated,429.800000,425.300000,2,2,2,2,3,3,6,8,29,32,41,21420,21150,2,2.294393722489685,1.033250242471695,40.671625174582005,0.1638655462184874
1697657358,1,,Aggregated,428.500000,424.000000,2,2,2,2,3,3,6,7,29,32,41,21870,21600,2,2.291279199273825,1.033250242471695,40.671625174582005,0.16049382716049382
1697657359,1,,Aggregated,429.600000,425.100000,2,2,2,2,3,3,6,7,29,32,41,22295,22025,2,2.2908434158608393,1.033250242471695,40.671625174582005,0.15743440233236153
1697657360,1,,Aggregated,429.200000,424.700000,2,2,2,2,3,3,6,7,29,32,41,22727,22457,2,2.289702090575164,1.033250242471695,40.671625174582005,0.15444185330223964
1697657361,1,,Aggregated,430.000000,425.500000,2,2,2,2,3,3,6,7,29,32,41,23166,22896,2,2.2879601525372584,1.033250242471695,40.671625174582005,0.15151515151515152
1697657362,1,,Aggregated,432.300000,427.800000,2,2,2,2,3,3,6,7,29,32,41,23588,23318,2,2.2878918119803973,1.033250242471695,40.671625174582005,0.14880447685263692
1697657363,1,,Aggregated,430.500000,426.000000,2,2,2,2,3,3,6,7,29,32,41,24013,23743,2,2.28747362603331,1.033250242471695,40.671625174582005,0.14617082413692584
1697657364,1,,Aggregated,430.900000,426.400000,2,2,2,2,3,3,6,7,29,32,41,24440,24170,2,2.2869823737536388,1.033250242471695,40.671625174582005,0.14361702127659576
1697657365,1,,Aggregated,429.200000,424.700000,2,2,2,2,3,3,6,7,29,32,41,24871,24601,2,2.2859635169836032,1.033250242471695,40.671625174582005,0.14112822162357766
1697657366,1,,Aggregated,430.400000,425.900000,2,2,2,2,3,3,6,7,29,32,41,25301,25026,2,2.2853548063149987,1.033250242471695,40.671625174582005,0.14129876289474724
1697657367,1,,Aggregated,430.900000,426.400000,2,2,2,2,3,3,6,7,29,32,41,25725,25410,2,2.2851472693351544,1.033250242471695,40.671625174582005,0.15918367346938775
1697657368,1,,Aggregated,430.500000,426.000000,2,2,2,2,3,3,6,7,29,32,41,26136,25821,2,2.286021883893367,1.033250242471695,40.671625174582005,0.15668044077134985
1697657369,1,,Aggregated,429.400000,424.900000,2,2,2,2,3,3,6,7,29,32,41,26570,26255,2,2.2851072922334956,1.033250242471695,40.671625174582005,0.1541211893112533
1697657370,1,,Aggregated,427.300000,422.800000,2,2,2,2,3,3,6,7,29,32,41,26980,26665,2,2.28612877285623,1.033250242471695,40.671625174582005,0.15177909562638991
1697657371,1,,Aggregated,427.900000,423.400000,2,2,2,2,3,3,6,7,29,32,41,27421,27106,2,2.284324939241556,1.033250242471695,40.671625174582005,0.14933809853761715
1697657372,1,,Aggregated,426.200000,421.700000,2,2,2,2,3,3,6,7,29,32,41,27818,27503,2,2.2864145918388568,1.033250242471695,40.671625174582005,0.14720684448917967
1697657373,1,,Aggregated,425.200000,420.700000,2,2,2,2,3,3,6,7,29,32,41,28163,27848,2,2.292258942613051,1.033250242471695,40.671625174582005,0.14540354365657068
1697657374,1,,Aggregated,424.300000,419.800000,2,2,2,2,3,3,6,7,29,32,41,28566,28251,2,2.2936589250186263,1.033250242471695,40.671625174582005,0.14335223692501575
1697657375,1,,Aggregated,418.000000,413.500000,2,2,2,2,3,3,6,7,29,32,41,28989,28674,2,2.2932221755635216,1.033250242471695,40.671625174582005,0.14126047811238746
1697657376,1,,Aggregated,413.500000,408.900000,2,2,2,2,3,3,6,7,29,32,41,29399,29076,2,2.293980539910988,1.033250242471695,40.671625174582005,0.1428279873465084
1697657377,1,,Aggregated,411.600000,407.100000,2,2,2,2,3,3,6,7,29,32,41,29805,29445,2,2.2949915487713572,1.033250242471695,40.671625174582005,0.15702063412179165
1697657378,1,,Aggregated,409.700000,405.200000,2,2,2,2,3,3,6,7,29,32,41,30194,29834,2,2.297116212457746,1.033250242471695,40.671625174582005,0.15499768165860767
1697657379,1,,Aggregated,408.200000,403.700000,2,2,2,2,3,3,6,7,29,32,41,30594,30234,2,2.2987622474597553,1.033250242471695,40.671625174582005,0.15297117081780742
1697657380,1,,Aggregated,406.000000,401.500000,2,2,2,2,3,4,6,8,29,32,41,30985,30625,2,2.300559746139671,1.033250242471695,40.671625174582005,0.15104082620622883
1697657381,1,,Aggregated,401.900000,397.400000,2,2,2,2,3,4,6,8,29,32,41,31356,30996,2,2.3042196925018574,1.033250242471695,40.671625174582005,0.14925373134328357
1697657382,1,,Aggregated,401.600000,397.100000,2,2,2,2,3,4,6,8,29,32,41,31659,31299,2,2.312499806819123,1.033250242471695,40.671625174582005,0.14782526295840046
1697657383,1,,Aggregated,395.000000,390.500000,2,2,2,2,3,4,6,8,28,32,41,32008,31648,2,2.317090145289205,1.033250242471695,40.671625174582005,0.1462134466383404
1697657384,1,,Aggregated,386.500000,382.000000,2,2,2,2,3,4,6,8,29,32,41,32354,31994,2,2.322013784146297,1.033250242471695,40.671625174582005,0.14464981146071584
1697657385,1,,Aggregated,383.100000,378.600000,2,2,2,2,3,4,6,8,29,32,41,32721,32361,2,2.3252806957535714,1.033250242471695,40.671625174582005,0.1430274135876043
1697657386,1,,Aggregated,378.300000,373.900000,2,2,2,2,3,4,6,8,29,32,41,33120,32755,2,2.326405511022847,1.033250242471695,40.671625174582005,0.14326690821256038
1697657387,1,,Aggregated,373.800000,369.300000,2,2,2,2,3,4,6,8,29,33,41,33496,33091,2,2.3290180661903523,1.033250242471695,40.671625174582005,0.15718294721757822
1697657388,1,,Aggregated,373.600000,369.100000,2,2,2,2,3,4,6,8,29,33,41,33905,33500,2,2.3292623875892597,1.033250242471695,40.671625174582005,0.15528683085090694
1697657389,1,,Aggregated,368.500000,364.000000,2,2,2,2,3,4,6,8,29,33,41,34311,33906,2,2.3297853105840507,1.033250242471695,40.671625174582005,0.15344933111830025
1697657390,1,,Aggregated,369.200000,364.700000,2,2,2,2,3,4,6,8,29,33,41,34622,34217,2,2.336369817517515,1.033250242471695,40.671625174582005,0.15207093755415632
1697657391,1,,Aggregated,371.100000,366.600000,2,2,2,2,3,4,6,8,29,33,41,35044,34639,2,2.3356990347312454,1.033250242471695,40.671625174582005,0.15023969866453601
1697657392,1,,Aggregated,364.400000,359.900000,2,2,2,2,3,4,6,8,29,33,41,35455,35050,2,2.3356997434634565,1.033250242471695,40.671625174582005,0.14849809617825413
1697657393,1,,Aggregated,364.200000,359.700000,2,2,2,2,3,4,6,8,29,33,41,35808,35403,2,2.3394759753612857,1.033250242471695,40.671625174582005,0.14703418230563003
1697657394,1,,Aggregated,375.800000,371.300000,2,2,2,2,3,4,6,8,29,33,41,36187,35782,2,2.3414916895363103,1.033250242471695,40.671625174582005,0.1454942382623594
1697657395,1,,Aggregated,378.700000,374.200000,2,2,2,2,3,4,6,8,29,33,41,36574,36169,2,2.342980783940985,1.033250242471695,40.671625174582005,0.14395472193361405
1697657396,1,,Aggregated,381.900000,377.400000,2,2,2,2,3,4,6,8,29,33,41,36970,36557,2,2.343931077675446,1.033250242471695,40.671625174582005,0.14522585880443603
1697657397,1,,Aggregated,384.100000,379.600000,2,2,2,2,3,4,6,8,29,33,41,37380,36930,2,2.3439016772674295,1.033250242471695,40.671625174582005,0.1565008025682183
1697657398,1,,Aggregated,382.600000,378.100000,2,2,2,2,3,4,6,8,29,33,41,37759,37309,2,2.3458314999952217,1.033250242471695,40.671625174582005,0.15492995047538335
1697657399,1,,Aggregated,388.300000,383.800000,2,2,2,2,3,4,6,8,29,33,41,38085,37635,2,2.3507882760845256,1.033250242471695,40.671625174582005,0.15360378101614808
1697657400,1,,Aggregated,388.600000,384.100000,2,2,2,2,3,4,6,8,29,33,41,38388,37938,2,2.3571050424704043,1.033250242471695,40.671625174582005,0.15239137230384495
1697657401,1,,Aggregated,381.000000,376.500000,2,2,2,2,3,4,6,8,29,33,41,38758,38308,2,2.359296311125743,1.033250242471695,40.671625174582005,0.1509365808349244
1697657402,1,,Aggregated,376.100000,371.600000,2,2,2,2,3,4,6,8,29,33,41,39048,38598,2,2.3660663114351204,1.033250242471695,40.671625174582005,0.14981561155500922
1697657403,1,,Aggregated,374.900000,370.400000,2,2,2,2,3,4,6,8,29,34,41,39333,38883,2,2.373280026823857,1.033250242471695,40.671625174582005,0.14873007398367782
1697657404,1,,Aggregated,362.500000,358.000000,2,2,2,2,3,4,6,8,29,34,41,39617,39167,2,2.380424727440959,1.033250242471695,40.671625174582005,0.14766388166696115
1697657405,1,,Aggregated,357.400000,352.900000,2,2,2,3,3,4,6,8,29,34,41,39942,39492,2,2.385113105652797,1.033250242471695,40.671625174582005,0.14646237043713384
1697657406,1,,Aggregated,345.200000,340.700000,2,2,2,3,3,4,6,8,29,34,41,40323,39861,2,2.386380210021799,1.033250242471695,40.671625174582005,0.14894725094859013
1697657407,1,,Aggregated,337.500000,333.000000,2,2,2,3,3,4,6,8,29,34,41,40694,40199,2,2.38827014003787,1.033250242471695,40.671625174582005,0.1581314198653364
1697657408,1,,Aggregated,337.800000,333.300000,2,2,2,3,3,4,6,8,29,34,41,41040,40545,2,2.391336860587243,1.033250242471695,40.671625174582005,0.15679824561403508
1697657409,1,,Aggregated,332.700000,328.200000,2,2,2,3,3,4,6,8,29,34,41,41365,40870,2,2.39565412986834,1.033250242471695,40.671625174582005,0.15556630001208752
